carat,cut,color,clarity,depth,table,price,measurements
1.50,Very Good,K,VS2,64.2,57.0,"$5,050",7.1x7.17x4.58 mm
1.52,Excellent,J,SI1,62.6,57.0,"$6,100",7.3x7.36x4.59 mm
1.20,Excellent,I,VVS2,62.6,58.0,"$5,033",6.75x6.78x4.23 mm
1.02,Excellent,I,VVS1,61.3,57.0,"$4,570",6.48x6.5x3.98 mm
1.01,Very Good,I,VVS1,60.0,60.0,"$4,115",6.48x6.51x3.9 mm
1.03,Excellent,I,VVS1,61.4,58.0,"$4,406",6.5x6.52x4 mm
0.82,Excellent,F,VVS1,60.2,61.0,"$4,740",6.08x6.11x3.67 mm
0.95,Excellent,D,IF,59.9,60.0,"$9,828",6.41x6.46x3.85 mm
1.10,Excellent,I,VVS1,62.2,59.0,,6.58x6.61x4.1 mm
1.16,Excellent,I,VS2,62.2,56.0,"$4,560",6.68x6.72x4.17 mm
1.08,Excellent,F,SI1,63.3,57.0,"$5,480",6.49x6.54x4.12 mm
1.00,Excellent,G,SI1,62.8,59.0,"$4,530",6.33x6.4x4 mm
1.02,Excellent,G,SI1,61.6,56.0,"$4,870",6.49x6.52x4.01 mm
1.50,Excellent,H,SI1,61.0,62.0,"$9,860",7.32x7.37x4.48 mm
1.00,Very Good,G,VS1,62.4,58.0,"$4,500",6.36x6.38x3.97 mm
1.06,Excellent,H,VVS2,62.7,56.0,"$4,190",6.47x6.52x4.07 mm
1.71,Excellent,J,VVS1,62.8,57.0,"$9,850",7.57x7.62x4.76 mm
1.20,Excellent,H,IF,62.5,57.0,"$6,740",6.73x6.78x4.22 mm
0.90,Excellent,F,VS2,62.2,55.0,"$4,000",6.14x6.18x3.83 mm
1.81,Excellent,J,VS1,60.0,60.0,"$9,800",7.86x7.9x4.73 mm
1.00,Very Good,G,VVS2,63.1,58.0,"$4,820",6.3x6.37x4 mm
1.51,Excellent,I,SI2,61.3,60.0,"$8,360",7.32x7.35x4.5 mm
1.05,Excellent,H,VVS1,61.3,57.0,"$5,206",6.56x6.58x4.02 mm
1.10,Excellent,J,VS1,61.6,58.0,"$4,200",6.62x6.64x4.08 mm
2.23,Excellent,I,SI2,61.8,58.0,"$9,350",8.32x8.38x5.16 mm
1.70,Excellent,F,SI2,63.3,57.0,"$10,010",7.54x7.59x4.79 mm
1.01,Excellent,I,VVS1,61.0,58.0,"$4,612",6.48x6.5x3.96 mm
1.04,Excellent,E,VS2,59.6,59.0,"$8,190",6.6x6.65x3.95 mm
1.04,Excellent,I,IF,61.9,56.0,"$4,871",6.48x6.53x4.03 mm
1.00,Excellent,H,VVS1,62.1,59.0,"$4,795",6.39x6.42x3.98 mm
1.06,Excellent,G,VVS1,61.1,57.0,"$6,674",6.58x6.6x4.03 mm
1.12,Excellent,I,VVS2,61.8,57.0,"$4,871",6.68x6.7x4.14 mm
1.00,Excellent,I,VVS2,60.1,60.0,"$4,028",6.47x6.49x3.9 mm
1.00,Very Good,I,VVS1,61.8,59.0,"$4,072",6.35x6.4x3.94 mm
1.00,Excellent,I,VVS1,62.2,57.0,"$4,568",6.41x6.43x4 mm
1.01,Excellent,H,VVS1,62.6,56.0,"$5,011",6.41x6.44x4.02 mm
1.67,Excellent,D,SI2,62.5,57.0,"$9,050",7.57x7.64x4.75 mm
1.71,Very Good,I,SI2,62.0,59.0,"$6,178",7.65x7.71x4.76 mm
1.50,Excellent,F,SI2,63.0,58.0,"$5,162",7.23x7.29x4.58 mm
1.05,Excellent,I,IF,59.1,60.0,"$6,300",6.68x6.73x3.96 mm
1.28,Very Good,I,VVS2,59.7,62.0,"$6,330",7.1x7.17x4.26 mm
1.12,Excellent,I,VS2,61.4,59.0,"$4,630",6.68x6.71x4.11 mm
1.79,Excellent,K,SI1,63.2,56.0,"$5,800",7.69x7.74x4.88 mm
1.50,Excellent,J,VS1,62.7,58.0,"$6,740",7.28x7.33x4.58 mm
1.02,Excellent,I,VVS1,60.7,58.0,"$4,270",6.47x6.51x3.94 mm
1.50,Excellent,K,SI2,60.3,58.0,"$4,190",7.38x7.41x4.46 mm
1.11,Excellent,H,VVS1,62.0,57.0,"$5,670",6.61x6.65x4.11 mm
1.22,Excellent,J,IF,62.6,55.0,"$4,780",6.85x6.89x4.3 mm
1.55,Excellent,J,SI2,61.7,59.0,"$7,370",7.39x7.45x4.58 mm
1.10,Excellent,D,SI2,61.7,56.0,"$4,580",6.63x6.65x4.1 mm
1.01,Excellent,I,VVS1,61.1,58.0,"$4,612",6.45x6.47x3.95 mm
1.20,Excellent,H,VVS2,59.2,60.0,"$6,360",6.98x6.99x4.14 mm
1.50,Excellent,K,VVS1,62.1,59.0,"$7,170",7.28x7.34x4.54 mm
1.20,Excellent,I,SI2,63.1,55.0,"$4,140",6.73x6.75x4.26 mm
0.92,Excellent,G,IF,62.9,57.0,"$4,540",6.18x6.21x3.89 mm
1.01,Excellent,H,VS1,61.4,55.0,"$4,040",6.48x6.51x3.98 mm
1.01,Excellent,I,VVS1,61.0,58.0,"$4,612",6.46x6.47x3.94 mm
1.02,Excellent,I,VVS1,62.0,58.0,"$4,374",6.44x6.45x3.99 mm
1.00,Excellent,H,VVS2,60.7,59.0,"$4,820",6.47x6.5x3.94 mm
1.31,Excellent,H,VS2,62.7,58.0,"$6,430",6.96x6.99x4.37 mm
1.00,Excellent,H,IF,59.9,61.0,"$5,940",6.47x6.5x3.88 mm
1.60,Excellent,G,SI2,61.9,58.0,"$7,430",7.43x7.48x4.62 mm
1.43,Excellent,D,SI2,63.2,55.0,"$6,610",7.16x7.18x4.53 mm
1.01,Excellent,F,VVS2,61.4,58.0,"$6,590",6.42x6.46x3.96 mm
1.01,Excellent,F,VS1,62.8,58.0,"$6,210",6.36x6.4x4 mm
1.10,Excellent,I,IF,61.2,59.0,"$4,000",6.62x6.68x4.07 mm
1.50,Excellent,H,SI1,60.0,62.0,"$9,810",7.38x7.43x4.44 mm
1.58,Excellent,J,SI1,62.1,58.0,"$6,700",7.38x7.43x4.6 mm
1.40,Excellent,J,SI1,61.6,58.0,"$5,240",7.14x7.17x4.41 mm
1.50,Very Good,I,SI2,62.9,61.0,"$5,480",7.13x7.2x4.51 mm
1.00,Excellent,F,VS2,63.0,57.0,"$5,260",6.32x6.36x4 mm
1.04,Excellent,I,VS1,62.6,56.0,"$4,090",6.44x6.47x4.04 mm
1.00,Excellent,D,SI1,63.3,57.0,"$5,000",6.33x6.35x4.01 mm
0.90,Excellent,E,VVS2,63.0,56.0,"$5,260",6.11x6.15x3.86 mm
1.63,Excellent,K,SI2,62.9,58.0,"$5,320",7.45x7.5x4.7 mm
1.41,Excellent,I,SI1,62.3,58.0,"$6,090",7.11x7.16x4.45 mm
1.11,Excellent,E,IF,62.0,59.0,"$8,230",6.62x6.66x4.12 mm
0.90,Excellent,F,VVS1,62.4,60.0,"$5,443",6.1x6.16x3.83 mm
0.85,Excellent,G,VVS1,62.8,58.0,"$4,440",6.02x6.07x3.8 mm
1.02,Excellent,E,VVS1,62.1,57.0,"$8,250",6.4x6.44x3.99 mm
1.17,Excellent,I,VVS1,62.8,57.0,"$4,882",6.73x6.79x4.25 mm
1.72,Excellent,I,SI2,62.4,56.0,"$8,760",7.62x7.65x4.77 mm
1.59,Excellent,J,IF,60.0,59.0,"$8,840",7.61x7.63x4.57 mm
1.40,Excellent,H,VS2,62.1,59.0,"$8,610",7.07x7.13x4.41 mm
1.81,Excellent,J,SI1,62.0,60.0,,7.76x7.8x4.83 mm
1.00,Very Good,F,VVS1,64.6,57.0,"$6,394",6.17x6.24x4.01 mm
1.30,Excellent,H,VS2,62.5,57.0,"$6,020",6.92x6.97x4.34 mm
0.97,Excellent,D,VS2,60.5,61.0,"$5,110",6.35x6.39x3.86 mm
0.97,Excellent,G,VS1,62.5,58.0,"$4,370",6.29x6.35x3.95 mm
1.50,Very Good,I,VS1,62.7,55.0,"$8,360",7.23x7.29x4.55 mm
1.01,Excellent,H,VS1,61.8,59.0,"$4,420",6.38x6.42x3.96 mm
0.90,Excellent,D,VS1,61.5,57.0,"$7,430",6.23x6.19x3.82 mm
1.26,Excellent,J,VS1,61.9,55.0,"$4,720",6.92x6.95x4.3 mm
1.20,Excellent,I,VVS2,62.8,58.0,"$5,510",6.74x6.78x4.24 mm
1.13,Excellent,H,IF,62.2,57.0,"$5,010",6.65x6.67x4.15 mm
1.00,Very Good,D,VVS2,63.9,57.0,"$6,707",6.21x6.26x3.98 mm
1.01,Excellent,G,SI1,61.2,61.0,"$5,480",6.43x6.47x3.95 mm
1.70,Very Good,K,SI1,64.6,58.0,"$4,870",7.43x7.48x4.82 mm
1.70,Very Good,J,VS1,62.6,57.0,"$6,900",7.47x7.55x4.7 mm
